tatoeba	2075753	अपना बटुआ निकालें।
tatoeba	2075755	अपना बटुआ निकालिए।
tatoeba	2075765	तुम कितने दूर जा रहे हो?
tatoeba	2075767	तुम कितने दूर जा रही हो?
tatoeba	2075770	आप कितने दूर जा रहे हैं?
tatoeba	2076860	मैं किम कार्दशियन का प्रशंसक नहीं हूं।
tatoeba	2076863	मैं किम कार्दशियन की प्रशंसक नहीं हूं।
tatoeba	2076867	मुझे हर एक पसंद है।
tatoeba	2076879	मैं गोश्त और सब्ज़ी खरीद रहा हूं।
tatoeba	2076881	मैं गोश्त और सब्ज़ी खरीद रही हूं।
tatoeba	2076884	वह मेरे लिए आदर्श पति है।
tatoeba	2076885	वे मेरे लिए आदर्श पति हैं।
tatoeba	2076891	मैं जवाब देने से इन्कार करता हूं।
tatoeba	2076892	मैं जवाब देने से इन्कार करती हूं।
tatoeba	2076895	तुम्हे आज पाठशाला जाने की ज़रूरत नहीं है।
tatoeba	2076896	आपको आज पाठशाला जाने की ज़रूरत नहीं है।
tatoeba	2076898	वह सचमुच अपने मां पर गई है।
tatoeba	2076899	वे सचमुच अपने मां पर गई हैं।
tatoeba	2076903	हिटलर ने १९३९ में पोलैंड में धावा किया।
tatoeba	2076913	मुझे एक कप काफ़ी चाहिए और वह भी अभी के अभी चाहिए।
tatoeba	2076917	हम कहां थे?
tatoeba	2076920	यह मेरी किताब है।
tatoeba	2076927	तुम इस होटेल में नंगे नहीं जा सकते।
tatoeba	2076928	आप इस होटेल में नंगे नहीं जा सकतें।
tatoeba	2076929	तुम इस होटेल में नंगी नहीं जा सकती।
tatoeba	2076931	आप इस होटेल में नंगी नहीं जा सकती।
tatoeba	2076937	इस नगर कि जनसंख्या बढ़ रही है।
tatoeba	2076940	यह नगर जनसंख्या के हिसाब से बढ़ रहा है।
tatoeba	2076942	मैं जेल में और वक्त नहीं बिताना चाहता था।
tatoeba	2076944	टॉम नहीं जानता मैं कौन हूं।
tatoeba	2076946	सर्कार के इस निर्बोध बयान से दाम फिर से बढ़ने लगे।
tatoeba	2076948	मैं जेल में और वक्त नहीं बिताना चाहती थी।
tatoeba	2076949	टॉम नहीं जानते हैं के मैं कौन हूँ।
tatoeba	2076951	कम से कम शुक्रिया तो कह सकते हो।
tatoeba	2076952	कम से कम शुक्रिया तो कह सकती हो।
tatoeba	2076954	टॉम अपने दफ़्तर लौटा।
tatoeba	2076955	क्या ततैयां ज़हरीली होती हैं?
tatoeba	2076956	टॉम अपने दफ़्तर लौटें।
tatoeba	2076978	मैं इस कम्प्यूटर को इंटरनेट से जोड़ रहा हूं।
tatoeba	2076980	मैं इस कम्प्यूटर को इंटरनेट से जोड़ रही हूं।
tatoeba	2076982	बुद्धी तज़ुर्बे के बिना नहीं आती।
tatoeba	2077841	स्पुटनिक १ सबसे पहला कृत्रिम उपग्रह था, जिसे रूस मे १९५७ में प्रक्षेपित किया।
tatoeba	2077843	केन ऊंचा है, मगर मैं नहीं।
tatoeba	2077845	क्या उसके पिता शिक्षक हैं?
tatoeba	2077847	क्या उनके पिता शिक्षक हैं?
tatoeba	2077895	दुर्भाग्य से, वह विदेश में रहती है।
tatoeba	2077896	दुर्भाग्य से, वे विदेश में रहती हैं।
tatoeba	2077901	सूमो कुश्ती यह एक पारंपरिक जापानी खेल है।
tatoeba	2077905	मैं इस विषय से परिचित हूं।
tatoeba	2077906	हमें पर्यावरण को प्रदूषण से बचाना चाहिए।
tatoeba	2077908	जवान हो तब तक तुम्हें कड़ी मेहनत से काम करना चाहिए।
tatoeba	2077909	जवान हो तब तक आपको कड़ी मेहनत से काम करना चाहिए।
tatoeba	2077910	"मिचि" के कान्जी में किती रेखाएं होती हैं?
tatoeba	2077911	शांत रहो। कक्षा के दौरान बात मत करो।
tatoeba	2077912	शांत रहें। कक्षा के दौरान बात ना करें।
tatoeba	2077913	शांत रहिए। कक्षा के दौरान बात मत कीजिए।
tatoeba	2077914	तुम इतने जल्दी क्यों आ गए?
tatoeba	2077915	तुम इतने जल्दी क्यों आ गई?
tatoeba	2077916	आप इतने जल्दी क्यों आ गएं?
tatoeba	2077917	आप इतने जल्दी क्यों आ गईं?
tatoeba	2077918	जितना ज़्यादा हम सीखते हैं, उतना हि बहतर हमें हमारी अज्ञानता का अहसास होता है।
tatoeba	2077923	तुम्हें किस तरह के लोग सबसे ज़्यादा पसंद हैं?
tatoeba	2077925	आपको किस तरह के लोग सबसे ज़्यादा पसंद हैं?
tatoeba	2077926	क्या में थोड़े सवाल पूछ सकता हूं?
tatoeba	2077927	क्या में थोड़े सवाल पूछ सकती हूं?
tatoeba	2077928	थोडे सवाल पूछूं?
tatoeba	2077929	जितना गहरा है, उतना ही चौड़ा है।
tatoeba	2077930	जितनी गहरी है, उतनी ही चौड़ी है।
tatoeba	2077931	क्या मैं तुम्हें कुछ दिखा सकता हूं?
tatoeba	2077932	क्या मैं तुम्हें कुछ दिखा सकती हूं?
tatoeba	2077933	क्या मैं आपको कुछ दिखा सकता हूं?
tatoeba	2077934	क्या मैं आपको कुछ दिखा सकती हूं?
tatoeba	2077935	तुम्हें कुछ दिखाऊं?
tatoeba	2077936	आपको कुछ दिखाऊं?
tatoeba	2077937	टॉम अपने दफ़्तर में है।
tatoeba	2077938	टॉम अपने दफ़्तर में हैं।
tatoeba	2077939	वह वहां अकेले से रहा।
tatoeba	2077940	वे वहां अकेले से रहे।
tatoeba	2077941	मैने जर्मन के बदले फ़्रांसीसी सीखी।
tatoeba	2077942	मैने दोस्तों से बात की।
tatoeba	2077943	उसने सच बताया, वरना उसे सज़ा होती।
tatoeba	2077944	कहते हैं के फ़ायरफ़ॉक्स प्रतिदिन ८ मिलियन से ज़्यादा बार डाउनलोड किया जाता है।
tatoeba	2077945	कहते हैं के फ़ायरफ़ॉक्स प्रतिदिन ८० लाख से ज़्यादा बार डाउनलोड किया जाता है।
tatoeba	2077946	अभी कौनसी फ़िल्में दिखाई जा रहीं हैं?
tatoeba	2077947	कई महान पुरुषों को अपने जवानी में कठिनाई का सामना करना पड़ा।
tatoeba	2077948	कई महान व्यक्तियों को अपने जवानी में कठिनाई का सामना करना पड़ा।
tatoeba	2077949	टॉम की जेब में उस समय पचास डॉलर थें।
tatoeba	2077950	टॉम के पास जेब में उस वक्त पचास डॉलर थें।
tatoeba	2077951	वह कभी भी अपनी गलती नहीं स्वीकारेगा।
tatoeba	2077952	वे कभी भी अपनी गलती नहीं स्वीकारेंगे।
tatoeba	2077953	उसकी बीवी कैलिफ़ोर्निया से है।
tatoeba	2077954	उसकी बीवी कैलिफ़ोर्निया से आती है।
tatoeba	2077955	उनकी पत्नी कैलिफ़ोर्निया से हैं।
tatoeba	2077956	उनकी पत्नी कैलिफ़ोर्निया से आती हैं।
tatoeba	2077957	इसकी बीवी कैलिफ़ोर्निया से है।
tatoeba	2077959	इनकी पत्नी कैलिफ़ोर्निया से आती हैं।
tatoeba	2077961	इनकी पत्नी कैलिफ़ोर्निया से हैं।
tatoeba	2077965	सुबह के नाश्ते में आप क्या लेना पसंद करेंगे?
tatoeba	2077967	सुबह के नाश्ते में आप क्या लेना पसंद करेंगी?
tatoeba	2077968	सुबह के नाश्ते में तुम क्या लेना पसंद करोगे?
tatoeba	2077969	सुबह के नाश्ते में तुम क्या लेना पसंद करोगी?
tatoeba	2077970	'शा' इस फ्रांसीसी शब्द का मतलब है 'बिल्ली'।
tatoeba	2077972	'chat' इस फ्रांसीसी शब्द का मतलब है 'बिल्ली'।
tatoeba	2077973	तुम्हारा सफ़र यहीं शुरू होता है।
tatoeba	2077974	तुम्हारा सफ़र यहां शुरू होता है।
tatoeba	2077975	आपका सफ़र यहीं शुरू होता है।
tatoeba	2077976	आपका सफ़र यहां शुरू होता है।
tatoeba	2077981	बात यह है के मैने तेरा साल की उम्र में ही पाठशाला छोड़ दी।
tatoeba	2077984	कार्लोस नाम का एक आदमी किसी पहाड़ी गांव में उस बूढे आदमी की तलाश में आया।
tatoeba	2077987	चलो बात करते हैं।
tatoeba	2077988	बात करते हैं।
tatoeba	2077990	यह खाना कुछ ज़्यादा ही नमकीन है।
tatoeba	2077992	यह पाठ्य इब्रानी में लिखे थे, आरामाईक में नहीं।
tatoeba	2077995	टॉम ने मॅरी को देखा।
tatoeba	2077996	बेकार लगता है।
tatoeba	2077997	टॉम ने मैरी की तरफ़ देखा।
tatoeba	2077998	अंग्रेज़ी मेरी मातृ भाषा है।
tatoeba	2078009	क्या तुम इस चश्मे को ढूँढ रहे थे?
tatoeba	2078010	क्या यह वह ऐनक है जिसे आप ढूँढ रहे थे ?
tatoeba	2078013	तुम आमतौर पर कितने बजे सोते हो ?
tatoeba	2078015	तुम उसे अच्छी तरह से जानते हो क्या?
tatoeba	2078017	मेरी घड़ी ख़राब हो गई।
tatoeba	2078021	इस तरह की कलाकृति को कौन ख़रीदता है?
tatoeba	2078022	वह इस महिला की गाड़ी में बैठने में मदद कर रहा है।
tatoeba	2078023	रोना-धोना बन्द करो। तुम्हें जाना ही पड़ेगा।
tatoeba	2078024	मैं सेव खा रहा हूँ ।
tatoeba	2078025	मैं सेव खा रही हूँ ।
tatoeba	2078026	पार्टी कामयाब रही।
tatoeba	2078030	हम अकसर दूसरों के सामने अपने ख़यालों को छुपाते हैं।
tatoeba	2078040	तुम मेरी को कैसे जानते हो ?
tatoeba	2078041	यह एक राज़ है ।
tatoeba	2078044	स्मिथ जी आ गए हैं ।
tatoeba	2078047	इसे जितनी जल्दी हो सके ख़त्म करो ।
tatoeba	2078048	इसे जल्द-से-जल्द ख़त्म करो ।
tatoeba	2078049	क्या तुम्हें यह किताब पसंद है ?
tatoeba	2078064	पति के चल बसने के बाद वह पूरी तरह उम्मीद छोड़ बैठी।
tatoeba	2078068	मैं रविवार को काम नहीं करता।
tatoeba	2078070	मैं रविवार को काम पर नहीं जाता।
tatoeba	2078071	उसे अंग्रेज़ी में नब्बे अंक मिले।
tatoeba	2078073	उसके अंग्रेज़ी में नब्बे मार्क्स आएँ हैं।
tatoeba	2078074	उसे किसी भी चीज़ का डर नहीं है।
tatoeba	2078075	उसे किसी भी चीज़ से डर नहीं है।
tatoeba	2078079	इंटरव्यू के दौरान तुम्हें सतर्क रहना होगा और मौक़ा दिखते ही उसे हाथ ले लेना होगा।
tatoeba	2078142	इस वाक्य की बस एक भाषा है।
tatoeba	2078154	उन्होंने कहां के अॅन्डर्सन और उसके आदमियों को गढ़ छोड़ना पड़ेगा।
tatoeba	2078157	उन्होंने कहां के अॅन्डर्सन और उनके आदमियों को गढ़ छोड़ना पड़ेगा।
tatoeba	2078171	मुझे लगता है के शिन्तारो अंग्रेज़ी अच्छी तरह बोल लेता है।
tatoeba	2078175	उसका तो सवाल ही नहीं उठता।
tatoeba	2078178	वह तो विचार के बाहर है।
tatoeba	2078184	क्या मैं आपके लिए कुछ कर सकता हूं?
tatoeba	2078187	क्या मैं आपके लिए कुछ कर सकती हूं?
tatoeba	2078192	क्या मैं तुम्हारे लिए कुछ कर सकता हूं?
tatoeba	2078195	क्या मैं तुम्हारे लिए कुछ कर सकती हूं?
tatoeba	2078207	उसके पास अंग्रेज़ी और फ़्रांसीसी सिखाने की काबिलियत है।
tatoeba	2078242	तुम्हें तैरना नहीं आता। है ना?
tatoeba	2078258	पूरा प्लान चौपट हो गया।
tatoeba	2078262	सत्यानाश कर डाला तू ने ।
tatoeba	2078294	वहम की दवा तो हकीम लुक़मान के पास भी नहीं है।
tatoeba	2078312	सवेरे का भूला साँझ को घर आ जाए तो भूला नहीं कहलाता ।
tatoeba	2078875	मेरे घर के पास एक सुंदर बगीचा है।
tatoeba	2078881	काश मैं आपकी तरह अंग्रेज़ी बोल पाता।
tatoeba	2078883	काश मैं आपकी तरह अंग्रेज़ी बोल पाती।
tatoeba	2078890	काश मैं तुम्हारी तरह अंग्रेज़ी बोल पाती।
tatoeba	2078895	काश मैं तुम्हारी तरह अंग्रेज़ी बोल पाता।
tatoeba	2078904	चलो कुछ एक साथ करें।
tatoeba	2078906	चलो कुछ एक साथ करते हैं।
tatoeba	2078908	चलो मिल कर कुछ करते हैं।
tatoeba	2078931	लगता है वह हमें जानता है।
tatoeba	2078935	लगता है वे हमें जानते हैं।
tatoeba	2078959	वह अस्पताल में है।
tatoeba	2078961	वे अस्पताल में हैं।
tatoeba	2078965	यह कविता किसी बेनाम कवी ने लिखी थी।
tatoeba	2078969	वह ज़्यादा देर के लिए नहीं रह सकता।
tatoeba	2078973	वे ज़्यादा देर के लिए नहीं रह सकतें।
tatoeba	2078974	कल रात बारिश हो रही थी।
tatoeba	2078976	कल रात बरसात हो रही थी।
tatoeba	2078983	पिताजी ने मेरे लिए एक कैमरा खरीदा।
tatoeba	2078990	मैने सुबह के नाश्ते में चाय के साथ नान ली।
tatoeba	2078994	मैने सुबह के नाश्ते में चाय के साथ नान खाई।
tatoeba	2078996	बड़ा वाला है।
tatoeba	2079000	मैने उसे कहीं भी नहीं देखा है।
tatoeba	2079002	मैने उसे कहीं भी नहीं देखा।
tatoeba	2079003	मैने उन्हें कहीं भी नहीं देखा है।
tatoeba	2079005	मैने उन्हें कहीं भी नहीं देखा।
tatoeba	2079013	केन्जी ने बावर्ची बनने का निर्णय किया।
tatoeba	2079017	मैं एक फोर्ड की गाड़ी खरीदूंगा।
tatoeba	2079019	मैं एक फोर्ड की गाड़ी खरीदूंगी।
tatoeba	2079028	जापान में होते वक़्त उसने वह कैमरा खरीदा।
tatoeba	2079030	जापान में होते वक़्त उन्होंने वह कैमरा खरीदा।
tatoeba	2079036	टॉम ने एक गहरी सांस छोड़ी।
tatoeba	2079038	मैं तुम्हारी बीवी के साथ सोना चाहता हूं।
tatoeba	2079040	मैं तुम्हारी बीवी के साथ सोना चाहती हूं।
tatoeba	2079043	मैं आपकी पत्नी के साथ सोना चाहता हूं।
tatoeba	2079045	मैं आपकी पत्नी के साथ सोना चाहती हूं।
tatoeba	2079052	टॉम ने भविष्य बदला।
tatoeba	2079053	वे बात करना चाहते हैं।
tatoeba	2079054	टॉम ने भविष्य बदल दिया।
tatoeba	2079056	जब मैं उच्च विद्यालय में था तब बहुत सारे चुटकुलें जानता था।
tatoeba	2079058	मैं चाय या काफ़ी पसंद करूंगा।
tatoeba	2079060	जब मैं उच्च विद्यालय में थी तब बहुत सारे चुटकुलें जानती थी।
tatoeba	2079061	मैं चाय या काफ़ी पसंद करूंगी।
tatoeba	2079064	इस दुर्घटना का मुझसे कोई लेना-देना नहीं है, ऑफिसर।
tatoeba	2079067	इस दुर्घटना का मुझसे कोई वास्ता नहीं है, ऑफिसर।
tatoeba	2079071	सभी बेआराम लगते हैं।
tatoeba	2079073	सभी बेसुखद लगते हैं।
tatoeba	2079088	मुझे बस टॉम की चिंता है।
tatoeba	2079089	वह अपने दोस्तों के साथ चली गई।
tatoeba	2079091	वे अपने दोस्तों के साथ चली गईं।
tatoeba	2079095	वह स्टेशन पहु्ँचा।
tatoeba	2079096	वे स्टेशन पहु्ँचें।
tatoeba	2079339	क्या तुम हमारी मदद कर सकते हो?
tatoeba	2079341	क्या तुम हमारी मदद कर सकती हो?
tatoeba	2079342	क्या आप हमारी मदद कर सकते हैं?
tatoeba	2079343	क्या आप हमारी मदद कर सकती हैं?
tatoeba	2079344	टॉम ने मैरी के सभी सवालों के जवाब दिए।
tatoeba	2079346	मेरे पापा इस वक़्त घर पर नहीं हैं।
tatoeba	2079347	वह सर्वोच्च न्यायालय का सदस्य था।
tatoeba	2079348	वे सर्वोच्च न्यायालय के सदस्य थे।
tatoeba	2079349	वह अब तैयार है।
tatoeba	2079350	वे अब तैयार हैं।
tatoeba	2079352	आप यहां से एम्पायर स्टेट भवन देख सकते हैं।
tatoeba	2079353	आप यहां से एम्पायर स्टेट भवन देख सकती हैं।
tatoeba	2079354	तुम यहां से एम्पायर स्टेट भवन देख सकते हो।
tatoeba	2079355	तुम यहां से एम्पायर स्टेट भवन देख सकती हो।
tatoeba	2079356	यहां से एम्पायर स्टेट भवन दिखता है।
tatoeba	2079357	मुझे एक शब्द सुनाई नहीं दे रहा।
tatoeba	2079358	अफ़वा सच निकली।
tatoeba	2079359	टॉम को मनचाही नौकरी मिल गई।
tatoeba	2079360	टॉम जो नौकरी चाहता था, वही उसे मिल गई।
tatoeba	2079361	टॉम जो नौकरी चाहिए थी वह उसे मिल गई।
tatoeba	2079362	तीनों में से श्री जॉनसन सबसे तेज़ भागें।
tatoeba	2079363	इन नियमों को याद रखना।
tatoeba	2079364	इन नियमों को याद रखें।
tatoeba	2079365	इन नियमों को याद रखिए।
tatoeba	2079367	तुम किसी लड़की की तरह मुक्का मारते हो।
tatoeba	2079368	आप किसी लड़की की तरह मुक्का मारते हैं।
tatoeba	2079369	तुम किसी लड़की की तरह मुक्का मारती हो।
tatoeba	2079370	आप किसी लड़की की तरह मुक्का मारती हैं।
tatoeba	2079371	मेरी कक्षा में भी एक तानाका है।
tatoeba	2079372	ग्ली में तुम्हारा सबसे पसंदीदा किरदार कौनसा है?
tatoeba	2079373	ग्ली में आपका सबसे पसंदीदा किरदार कौनसा है?
tatoeba	2079377	जापान में आपका सबसे पसंदीदा किला कौनसा है?
tatoeba	2079379	जापान में तुम्हारा सबसे पसंदीदा किला कौनसा है?
tatoeba	2079381	कक्षा में सभी विद्यार्थी उपस्थित नहीं थें।
tatoeba	2079382	नॅन्सी ने कभी भी विशालकाय पांडा नहीं देखा था।
tatoeba	2079383	बॉब जापान कब आया मुझे पता नही।
tatoeba	2079384	बॉब जापान कब आया यह मैं जानता नही।
tatoeba	2079385	बॉब जापान कब आया यह मैं जानती नही।
tatoeba	2079386	बॉब जापान कब आएं यह मैं जानता नही।
tatoeba	2079387	बॉब जापान कब आएं यह मैं जानती नही।
tatoeba	2079388	बॉब जापान कब आएं मुझे पता नही।
tatoeba	2079389	आपने अंग्रेज़ी सीखना कब शुरू किया?
tatoeba	2079390	तुमने अंग्रेज़ी सीखना कब शुरू किया?
tatoeba	2079391	तुम कब से अंग्रेज़ी सीखने लगे?
tatoeba	2079392	तुम कब से अंग्रेज़ी सीखने लगी?
tatoeba	2079393	आप कब से अंग्रेज़ी सीखने लगें?
tatoeba	2079394	आप कब से अंग्रेज़ी सीखने लगीं?
tatoeba	2079395	तुम कुछ ज़्यादा ही तेज़ जा रहे हो।
tatoeba	2079396	तुम कुछ ज़्यादा ही तेज़ जा रही हो।
tatoeba	2079397	आप कुछ ज़्यादा ही तेज़ जा रहे हैं।
tatoeba	2079398	आप कुछ ज़्यादा ही तेज़ जा रही हैं।
tatoeba	2079399	दुनिया में कोई भी जंग नहीं चाहता।
tatoeba	2079400	मेरे क्योतो में रहने वाले एक चाचा हैं।
tatoeba	2079401	मेरे क्योतो में रहने वाले एक मामा हैं।
tatoeba	2079402	टेनिस खेलने में मज़ा आता है।
tatoeba	2079403	टेनिस खेलना मज़ेदार होता है।
tatoeba	2079404	बच्चों को समुद्रतट पर खेलना बहुत पसंद आता है।
tatoeba	2079405	यह रामू को दे देना।
tatoeba	2079406	यह रामू को दो।
tatoeba	2079407	यह रामू को दे दें।
tatoeba	2079408	यह रामू को दे दिजिए।
tatoeba	2079409	यह रामू को दें।
tatoeba	2079410	यह रामू को दीजिए।
tatoeba	2079411	अंग्रेज़ी सीखना कड़ी मेहनत का काम है।
tatoeba	2079412	सभी हसे।
tatoeba	2079413	हफ़्ते का सातवा दिन शनिवार है।
tatoeba	2079414	हफ़्ते का सातवा दिन शनिवार होता है।
tatoeba	2079415	टॉम कोई नुकसान नहीं पहुँचाना चाहता था।
tatoeba	2079416	टॉम कोई नुकसान नहीं पहुँचाना चाहते थें।
tatoeba	2079418	पुलीस यहां आने तक अँधेरा हो गया होगा।
tatoeba	2079419	पुलीस यहां आने तक अँधेरा हो जाएगा।
tatoeba	2079421	टॉम को मदद की ज़रूरत है।
tatoeba	2079422	मेरे पिताजी ने मेरे लिए साइकिल खरीदी।
tatoeba	2079423	मेरे पिता ने मेरे लिए साइकिल खरीदी।
tatoeba	2079424	मैं तुम्हे और अच्छी तरह से जानना चाहता हूं।
tatoeba	2079425	मैं तुम्हे और अच्छी तरह से जानना चाहती हूं।
tatoeba	2079426	मैं आपको और अच्छी तरह से जानना चाहता हूं।
tatoeba	2079427	मैं आपको और अच्छी तरह से जानना चाहती हूं।
tatoeba	2079428	खाने की कमी ने उन्हें बहुत भूका कर दिया।
tatoeba	2079430	मैं उसका नाम भूलता हूं।
tatoeba	2079431	मैं उसका नाम भूलती हूं।
tatoeba	2079432	मैं उनका नाम भूलता हूं।
tatoeba	2079433	मैं उनका नाम भूलती हूं।
tatoeba	2079434	तुम्हारे ऐसे दोस्त होने चाहिए के जो तुम्हारी मदद करें।
tatoeba	2079435	अमरीका की शहरी लोकसंख्या बढ़ रही है।
tatoeba	2079436	आपके ऐसे दोस्त होने चाहिए के जो आपकी मदद करें।
tatoeba	2079437	वह थोड़ी सी अरबी बोलती है।
tatoeba	2079438	श्री स्टीवन्स, आपके दफ़्तर में श्री डेल नाम के कोई व्यक्ती आपकी प्रतिक्षा कर रहे हैं।
tatoeba	2079439	वे थोड़ी सी अरबी बोलती हैं।
tatoeba	2079440	श्री स्टीवन्स, आपके दफ़्तर में श्री डेल नाम के कोई व्यक्ती आपका इंतज़ार कर रहे हैं।
tatoeba	2079444	मैने आज एक डर्जन पेन्सिलें खरीदीं।
tatoeba	2079447	वे अपनी किताब पढ़ रहे हैं।
tatoeba	2079450	वे अपनी किताब पढ़ रही हैं।
tatoeba	2079452	इस सभा में पचास सदस्य हैं।
tatoeba	2079453	इस क्लब में पचास सदस्य हैं।
tatoeba	2079454	मुझे एक संत्रा दो।
tatoeba	2079455	मुझे एक संत्रा दीजिए।
tatoeba	2079864	स्टेला सचमुच मर गई है!
tatoeba	2079865	स्टेला सचमुच मर गईं हैं!
tatoeba	2079868	वह मुझसे नाराज़ है।
tatoeba	2079869	वह मुझसे नाराज़ हैं।
tatoeba	2079882	यह तुम यहां रहते हो?
tatoeba	2079883	यह तुम यहां रहती हो?
tatoeba	2079885	यह आप यहां रहते हैं?
tatoeba	2079887	यह आप यहां रहती हैं?
tatoeba	2080001	सूरज बाहर आया।
tatoeba	2080002	सूरज बाहर निकला।
tatoeba	2080376	आज कौनसा दिन है?
tatoeba	2080383	न्यूयार्क जाने वाली ट्रेन कितने बजे रवाना होती है?
tatoeba	2080384	वह मेरे कमरे में आया।
tatoeba	2080387	वे मेरे कमरे में आए।
tatoeba	2080388	उसने मेरे कमरे में प्रवेश किया।
tatoeba	2080390	उन्होंने मेरे कमरे में प्रवेश किया।
tatoeba	2080414	तटस्थ देश वह देश होता है जो किसी युद्धरत देश को हत्यार नहीं बेचता, सिवाय अगर आप नकद में भुगतान कर रहे हैं।
tatoeba	2080422	गंवाने के लिए कुछ बचा नहीं है।
tatoeba	2080424	गंवाने के लिए कुछ भी बचा नहीं है।
tatoeba	2080426	मैं बाहर जा रहा था।
tatoeba	2080427	मैं बाहर जा रही थी।
tatoeba	2080437	क्या आपको लगता है के टेलीविज़न से बच्चों को हानी होती है?
tatoeba	2080439	क्या तुम्हे लगता है के टेलीविज़न से बच्चों को हानी होती है?
tatoeba	2080440	मैं टॉम को ख़ुश करना चाहता हूं।
tatoeba	2080443	मैं टॉम को ख़ुश करना चाहती हूं।
tatoeba	2080444	वह मेज़ है।
tatoeba	2080445	वह एक मेज़ है।
tatoeba	2080449	स्पेनी छोड़ो, मैं तो अंग्रेज़ी भी अच्छी तरह से नहीं बोल पाता।
tatoeba	2080451	स्पेनी छोड़िए, मैं तो अंग्रेज़ी भी अच्छी तरह से नही बोल पाता।
tatoeba	2080454	स्पेनी छोड़ो, मैं तो अंग्रेज़ी भी अच्छी तरह से नहीं बोल पाती।
tatoeba	2080456	स्पेनी छोड़िए, मैं तो अंग्रेज़ी भी अच्छी तरह से नहीं बोल पाती।
tatoeba	2080457	वह ऐसी चीज़ कर ही नहीं सकता।
tatoeba	2080459	वे ऐसी चीज़ कर ही नहीं सकतें।
tatoeba	2080462	मैं ऐसे कई लोगों को जानता हूं जो मांस नहीं खाते।
tatoeba	2080463	मैं ऐसे कई लोगों को जानती हूं जो मांस नहीं खाते।
tatoeba	2080467	वह कल दोपहर को मर गई।
tatoeba	2080469	वे कल दोपहर को मर गईं।
tatoeba	2080470	देशप्रेमी हमेशा अपने देश के लिए मरने की बात करते हैं, कभी देश के लिए मारने की नही।
tatoeba	2080472	मुझे पाठशाला पसंद नहीं है।
tatoeba	2080473	उसने उस आदमी को मार डाला।
tatoeba	2080474	उन्होंने उस आदमी को मार डाला।
tatoeba	2080475	मैं अपनी मां से प्यार करता हूं।
tatoeba	2080476	मैं अपनी मां से प्यार करती हूं।
tatoeba	2080479	मुझे यह दुकान पसंद नहीं है।
tatoeba	2080481	टॉम को मैरी पर विश्वास नहीं हो रहा।
tatoeba	2080483	उसने मुझे बदले में यह दिया।
tatoeba	2080484	उन्होंने मुझे बदले में यह दिया।
tatoeba	2080485	वह एक अच्छा पती बनेगा।
tatoeba	2080486	वे एक अच्छे पती बनेंगे।
tatoeba	2080507	मैं शुक्रिया अदा करना चाहता हूं।
tatoeba	2080509	मैं शुक्रिया अदा करना चाहती हूं।
tatoeba	2081712	फ़्रांसीसी उसकी मातृ भाषा है।
tatoeba	2081714	फ़्रांसीसी उनकी मातृ भाषा है।
tatoeba	2081881	सड़क के सामने एक चर्च है।
tatoeba	2081882	सड़क के सामने एक गिरजाघर है।
tatoeba	2081883	वह समलैंगिक है।
tatoeba	2081884	वे समलैंगिक हैं।
tatoeba	2081885	वह गे है।
tatoeba	2081886	वे गे हैं।
tatoeba	2081887	मैरी घुटने टेक रही है।
tatoeba	2081888	मैरी घुटने टेक रहीं है।
tatoeba	2081890	टॉम अगले शुक्रवार भारत के लिए रवाना हो रहा है।
tatoeba	2081891	टॉम अगले शुक्रवार भारत के लिए रवाना हो रहे हैं।
tatoeba	2082949	उस नये गाने का नाम "लॉलीपॉप" है।
tatoeba	2082950	वे कहां हो सकते हैं?
tatoeba	2082951	वह भाग नहीं रही है।
tatoeba	2082952	वे भाग नहीं रहीं हैं।
tatoeba	2082953	हमारा नया प्रधान कार्यालय टोकियो में है।
tatoeba	2082955	हमारा नया हेड ऑफिस टोकियो में है।
tatoeba	2082956	वह साइकिल नहीं चला सकती।
tatoeba	2082957	वे साइकिल नहीं चला सकतीं।
tatoeba	2082958	टॉम हमेशा ख़ुश लगता है।
tatoeba	2082961	वह पेरिस के लिए रवाना हो गई।
tatoeba	2082962	वे पेरिस के लिए रवाना हो गईं।
tatoeba	2082963	मुझे तुम्हारा सामान नहीं चाहिए।
tatoeba	2082964	मुझे तेरा सामान नहीं चाहिए।
tatoeba	2082965	मुझे आपका सामान नहीं चाहिए।
tatoeba	2082966	लो, क्रिस आ गया।
tatoeba	2082967	लो, क्रिस आ गए।
tatoeba	2082969	मैरी से उस मामले की बात करने में टॉम को बेचैनी महसूस हुई।
tatoeba	2082972	मैं चाहता हूं के टॉम सच जाने।
tatoeba	2082975	मैं चाहती हूं कि टॉम सच जाने।
tatoeba	2082986	मैं अभी दो सालों से उइघुर भाषा सीख रहा हूं।
tatoeba	2082987	मैं अभी दो सालों से उइघुर भाषा सीख रही हूं।
tatoeba	2082993	टॉम बिल्कुल सही था।
tatoeba	2082995	टॉम बिल्कुल सही थे।
tatoeba	2083132	मुझे सागरों से ज़्यादा पहाड़ियां पसंद हैं।
tatoeba	2083137	हमें मृत्यु दंड का निर्मूलन करना चाहिए।
tatoeba	2083139	हमें मृत्यु दंड का उन्मूलन करना चाहिए।
tatoeba	2083142	मुझे बस इतना ही कहना है।
tatoeba	2083145	वह और मैं ब्राज़ीली हैं।
tatoeba	2083146	वे और मैं ब्राज़ीली हैं।
